id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2619489,1,2016-06-17 20:16,2016-06-17 20:23,1,-73.96973419,40.75692749,-73.9834671,40.76036453,N,451
id3180303,1,2016-06-20 21:56,2016-06-20 22:04,1,-73.99591827,40.74346542,-73.99232483,40.76384354,N,469
id2683835,1,2016-06-05 0:50,2016-06-05 0:58,2,-73.99305725,40.74124908,-73.9779892,40.75227737,N,491
id3920638,2,2016-02-15 11:13,2016-02-15 11:21,2,-73.98055267,40.78012466,-73.9656601,40.80544662,N,458
id2846193,2,2016-02-19 8:33,2016-02-19 8:41,1,-73.96612549,40.75820541,-73.97756195,40.75464249,N,468
id1403074,2,2016-02-15 20:15,2016-02-15 20:24,1,-74.00939178,40.71549988,-74.00476074,40.74208069,N,554
id3122981,1,2016-03-27 16:32,2016-03-27 16:44,1,-73.93202972,40.75956726,-73.92214966,40.77358246,N,676
id0778688,1,2016-03-30 14:52,2016-03-30 15:01,3,-73.96687317,40.76988602,-73.95455933,40.77572632,N,515
id3888820,1,2016-01-27 7:13,2016-01-27 7:22,1,-73.97637177,40.75274658,-73.99075317,40.75092316,N,551
id2696949,1,2016-06-07 20:05,2016-06-07 20:14,1,-73.99047089,40.75076294,-73.97132874,40.76532364,N,546
id0279922,2,2016-06-27 14:49,2016-06-27 14:58,4,-73.98835754,40.77479935,-73.97714233,40.79187012,N,554
id1506090,1,2016-01-25 23:08,2016-01-25 23:16,1,-73.98345184,40.73419571,-73.97823334,40.74838638,N,527
id1710921,1,2016-04-29 5:19,2016-04-29 5:29,1,-73.95976257,40.76700211,-73.9601059,40.79791641,N,617
id3139263,1,2016-03-23 19:27,2016-03-23 19:38,1,-73.97229004,40.75359726,-73.97722626,40.77679062,N,674
id2727995,1,2016-02-13 11:40,2016-02-13 11:50,1,-73.99768066,40.73498917,-73.97870636,40.76390457,N,589
id3130118,2,2016-04-08 8:20,2016-04-08 8:30,5,-73.94934082,40.77288055,-73.95311737,40.78863525,N,584
id1925039,2,2016-03-15 7:28,2016-03-15 7:37,1,-73.98428345,40.69562149,-73.9868927,40.69868088,N,593
id2463358,1,2016-04-14 20:13,2016-04-14 20:25,1,-73.98625946,40.72646713,-74.00963593,40.71108246,N,744
id2224710,2,2016-01-17 4:15,2016-01-17 4:27,5,-73.98801422,40.71860123,-73.95381927,40.76641464,N,714
id3576587,2,2016-02-29 21:35,2016-02-29 21:44,1,-74.0161972,40.71524811,-74.00536346,40.74016953,N,552
id0095969,1,2016-03-16 2:28,2016-03-16 2:41,1,-74.0004425,40.73005676,-73.95199585,40.71485901,N,735
id0447185,1,2016-06-16 17:35,2016-06-16 17:46,1,-73.95569611,40.77968597,-73.9813385,40.77390671,N,657
id3264166,1,2016-04-17 11:20,2016-04-17 11:31,1,-73.97909546,40.7473793,-74.00215912,40.73368454,N,664
id0372036,2,2016-02-26 20:24,2016-02-26 20:33,1,-73.97730255,40.77658081,-73.97781372,40.75326157,N,514
id3806750,1,2016-03-18 13:04,2016-03-18 13:12,2,-73.97046661,40.79678345,-73.98300171,40.78196335,N,517
id1217949,2,2016-05-29 16:26,2016-05-29 16:35,5,-73.96842194,40.79918671,-73.95585632,40.82220078,N,559
id1314336,2,2016-02-15 13:37,2016-02-15 13:47,1,-73.95484924,40.77364731,-73.97170258,40.7599411,N,561
id2198257,1,2016-01-28 7:40,2016-01-28 7:50,1,-73.97317505,40.78272247,-73.96336365,40.80354309,N,573
id3340309,1,2016-01-16 12:02,2016-01-16 12:12,3,-73.98202515,40.76636505,-73.98461151,40.74440765,N,617
id2302624,2,2016-03-24 11:33,2016-03-24 11:44,2,-73.96260834,40.80466843,-73.95328522,40.79129028,N,643
id0501247,1,2016-02-10 10:33,2016-02-10 10:44,1,-73.98749542,40.73664474,-74.00498962,40.74975967,N,684
id1822298,2,2016-04-14 8:25,2016-04-14 8:34,1,-73.97060394,40.76120758,-73.98153687,40.75624084,N,521
id0270314,1,2016-04-26 15:59,2016-04-26 16:08,1,-73.98973846,40.74725723,-73.97949219,40.75233841,N,513
id2500695,1,2016-03-27 3:27,2016-03-27 3:37,1,-74.00408936,40.74234772,-73.97042084,40.75497055,N,607
id3039682,2,2016-01-15 17:25,2016-01-15 17:34,1,-73.98720551,40.73306656,-73.98760223,40.73559189,N,519
id2623421,2,2016-03-10 22:28,2016-03-10 22:37,1,-74.00760651,40.74079132,-73.98967743,40.74552155,N,500
id3983434,2,2016-05-24 0:50,2016-05-24 0:59,1,-73.98408508,40.76495361,-73.96921539,40.78852844,N,509
id0267967,2,2016-05-16 9:44,2016-05-16 9:53,6,-73.96653748,40.7673111,-73.97566223,40.78010178,N,544
id3859357,1,2016-06-19 10:52,2016-06-19 11:03,1,-73.98995972,40.75706863,-73.97621918,40.78064728,N,605
id0985749,2,2016-03-29 8:17,2016-03-29 8:29,1,-73.99578094,40.75925827,-73.97332764,40.7919693,N,728
id0677138,2,2016-05-17 22:00,2016-05-17 22:11,5,-73.9940033,40.75122833,-73.98205566,40.76877594,N,685
id1577618,2,2016-04-08 7:26,2016-04-08 7:36,1,-73.90168762,40.76984024,-73.92241669,40.75490189,N,558
id3817906,1,2016-04-24 0:20,2016-04-24 0:32,1,-73.98514557,40.74732208,-73.96740723,40.75714111,N,682
id1858302,2,2016-06-06 6:30,2016-06-06 6:42,1,-73.92825317,40.76940536,-73.92825317,40.76940536,N,685
id0702297,2,2016-02-07 18:48,2016-02-07 18:59,1,-73.95926666,40.77170563,-73.96775055,40.79307556,N,656
id1977896,2,2016-06-03 16:36,2016-06-03 16:46,5,-73.9829483,40.74795914,-73.98161316,40.76464081,N,637
id2609071,2,2016-02-12 6:56,2016-02-12 7:07,1,-73.96577454,40.75622177,-73.9910965,40.75032425,N,678
id1456203,1,2016-06-02 10:54,2016-06-02 11:04,1,-74.00611115,40.73563766,-74.01499939,40.71821213,N,578
id2864256,1,2016-05-31 8:23,2016-05-31 8:34,1,-73.99068451,40.76105118,-74.00821686,40.74872589,N,660
id3940893,1,2016-05-09 16:40,2016-05-09 16:52,1,-73.98195648,40.75253296,-73.99598694,40.75392151,N,679
id0042548,2,2016-01-31 20:29,2016-01-31 20:39,6,-73.95899963,40.78074646,-73.96300507,40.76086044,N,586
id2389166,2,2016-06-24 11:27,2016-06-24 11:36,1,-73.98484039,40.7364502,-73.98246765,40.74492264,N,561
id1646155,1,2016-03-02 7:21,2016-03-02 7:33,1,-73.96543884,40.8062439,-73.98900604,40.77372742,N,747
id1115963,2,2016-02-28 19:12,2016-02-28 19:24,2,-73.97310638,40.75529861,-73.95291138,40.78314972,N,722
id2694386,2,2016-03-01 12:50,2016-03-01 13:01,1,-73.97683716,40.74971008,-73.99021149,40.74821854,N,683
id0790073,2,2016-05-02 1:13,2016-05-02 1:24,1,-73.96661377,40.76710129,-73.9821701,40.77679825,N,666
id2706683,1,2016-02-12 11:09,2016-02-12 11:18,1,-73.94806671,40.82931137,-73.95169067,40.81029129,N,546
id3364651,1,2016-06-27 17:55,2016-06-27 18:04,1,-73.97330475,40.76406097,-73.96076202,40.76805878,N,522
id2925767,1,2016-02-15 21:53,2016-02-15 22:05,1,-73.96950531,40.75774765,-73.95288849,40.78596497,N,690
id1047172,1,2016-02-09 9:01,2016-02-09 9:11,1,-73.96634674,40.76463699,-73.95380402,40.78334045,N,593
id3681829,2,2016-04-06 22:33,2016-04-06 22:44,1,-73.9717865,40.79480743,-73.95841217,40.81070709,N,698
id3580436,2,2016-06-20 21:56,2016-06-20 22:05,1,-73.96639252,40.75817871,-73.99588776,40.73295975,N,564
id0222353,1,2016-05-12 18:37,2016-05-12 18:47,1,-73.99521637,40.7280159,-74.00091553,40.74127579,N,630
id3726578,1,2016-05-24 10:14,2016-05-24 10:25,1,-73.97944641,40.73004913,-74.00242615,40.7283287,N,659
id0029410,1,2016-04-08 14:11,2016-04-08 14:22,1,-73.96613312,40.76482773,-73.94579315,40.77786636,N,616
id2439913,1,2016-01-04 15:32,2016-01-04 15:41,1,-73.99331665,40.73646545,-73.98189545,40.7366333,N,533
id2252232,2,2016-04-01 20:45,2016-04-01 20:54,1,-73.9553299,40.77949905,-73.97963715,40.76438141,N,595
id1250909,2,2016-02-04 12:36,2016-02-04 12:46,1,-74.00808716,40.72241974,-74.00466919,40.74718094,N,631
id0498593,2,2016-02-10 9:35,2016-02-10 9:45,2,-73.9970932,40.74710083,-74.00762939,40.75166321,N,580
id2300637,2,2016-04-01 16:20,2016-04-01 16:32,1,-74.01609802,40.71112061,-74.0036087,40.71575928,N,687
id1221603,1,2016-03-08 13:59,2016-03-08 14:10,1,-73.96407318,40.75758362,-73.97324371,40.75936127,N,678
id1615727,1,2016-06-05 15:00,2016-06-05 15:11,1,-73.9800415,40.78631592,-73.98933411,40.77511215,N,613
id3438395,1,2016-02-04 0:23,2016-02-04 0:33,1,-73.9916153,40.72642136,-73.98738861,40.69301605,N,603
id0009811,1,2016-05-03 23:24,2016-05-03 23:35,3,-73.98605347,40.75880051,-73.98117065,40.78256989,N,676
id1183736,2,2016-06-28 19:10,2016-06-28 19:23,1,-73.97389221,40.75107956,-73.98616791,40.71860123,N,736
id1244465,1,2016-04-16 10:40,2016-04-16 10:52,2,-74.00832367,40.74739838,-73.99649811,40.73256302,N,711
id2826286,2,2016-03-29 21:50,2016-03-29 22:02,1,-73.98534393,40.76295471,-73.97477722,40.75235748,N,707
id2781493,2,2016-03-28 10:08,2016-03-28 10:20,1,-73.97692108,40.76483154,-73.95834351,40.78440857,N,732
id2350838,2,2016-02-27 8:50,2016-02-27 9:00,2,-73.95429993,40.76401901,-73.98537445,40.77629089,N,639
id3639801,1,2016-03-14 13:58,2016-03-14 14:08,1,-73.98989105,40.75031281,-73.99771881,40.75644302,N,649
id0889642,1,2016-02-19 22:29,2016-02-19 22:39,1,-74.01068115,40.71172714,-73.98926544,40.72102737,N,551
id1212718,1,2016-02-24 16:54,2016-02-24 17:05,1,-73.9955368,40.75935745,-73.9796524,40.7583313,N,674
id2924958,1,2016-02-11 5:16,2016-02-11 5:26,2,-73.98892975,40.72135925,-73.95671082,40.72537613,N,578
id3841092,2,2016-03-26 19:15,2016-03-26 19:27,3,-73.97664642,40.76602554,-73.98412323,40.76039505,N,738
id1811593,2,2016-06-01 21:38,2016-06-01 21:51,1,-73.9753418,40.73310089,-73.99031067,40.72505188,N,746
id2583175,2,2016-02-19 13:13,2016-02-19 13:22,1,-74.00160217,40.73585892,-73.99842072,40.72513962,N,564
id2275025,2,2016-04-23 0:07,2016-04-23 0:19,1,-73.98748779,40.69126892,-73.92237091,40.73970032,N,721
id2146336,1,2016-06-29 3:37,2016-06-29 3:47,1,-74.00115204,40.71881485,-73.98714447,40.72926331,N,582
id0571603,2,2016-06-01 16:07,2016-06-01 16:19,1,-73.96707153,40.76673126,-73.97535706,40.75209045,N,721
id2224158,1,2016-03-01 19:52,2016-03-01 20:02,2,-73.95954895,40.76274872,-73.98350525,40.7559433,N,595
id1257629,1,2016-06-15 8:32,2016-06-15 8:44,1,-73.98603821,40.75217438,-73.97158813,40.75925827,N,732
id1335989,1,2016-01-25 19:11,2016-01-25 19:21,2,-73.95440674,40.7640419,-73.94781494,40.77510834,N,585
id0931108,1,2016-02-23 13:58,2016-02-23 14:07,1,-73.99197388,40.74469376,-73.98285675,40.75191116,N,542
id0647891,2,2016-05-07 17:10,2016-05-07 17:22,6,-73.97855377,40.77251816,-73.95380402,40.8054924,N,712
id0055861,1,2016-02-27 14:38,2016-02-27 14:48,1,-73.9733963,40.75828552,-73.98744965,40.75465775,N,620
id0290230,1,2016-01-14 17:24,2016-01-14 17:34,1,-73.9814682,40.77884674,-73.95666504,40.78352356,N,571
id2672902,2,2016-04-27 18:52,2016-04-27 19:02,1,-74.01315308,40.7153244,-74.00439453,40.7216301,N,617
id2165303,1,2016-05-02 9:15,2016-05-02 9:25,1,-73.99004364,40.74731064,-73.97663879,40.73953629,N,611
id2206033,2,2016-02-13 15:47,2016-02-13 15:56,1,-73.95123291,40.7743988,-73.94921875,40.7734108,N,558
id0707829,2,2016-01-30 22:55,2016-01-30 23:05,6,-73.99816132,40.76118851,-73.98934174,40.74073029,N,635
id0148365,1,2016-03-26 13:06,2016-03-26 13:16,1,-73.98863983,40.7641716,-73.99212646,40.74384689,N,582
id1704338,1,2016-01-19 9:10,2016-01-19 9:22,1,-73.98405457,40.74327087,-73.9779129,40.75964355,N,713
id1251754,1,2016-02-28 4:15,2016-02-28 4:26,2,-74.00132751,40.74652863,-74.00902557,40.71159363,N,665
id0051022,1,2016-04-28 15:57,2016-04-28 16:08,1,-73.95380402,40.76603317,-73.96237183,40.76329422,N,713
id0195283,2,2016-05-02 13:47,2016-05-02 13:57,1,-73.98731232,40.75317001,-74.00707245,40.74174118,N,613
id0503572,1,2016-01-26 7:53,2016-01-26 8:05,3,-74.00602722,40.71194839,-73.97454071,40.73656082,N,724
id1918744,2,2016-05-22 2:18,2016-05-22 2:27,2,-73.99642944,40.76494598,-73.97562408,40.78697586,N,557
id3575542,2,2016-05-29 20:34,2016-05-29 20:46,1,-73.96134949,40.76039886,-73.98812103,40.76808167,N,741
id1234825,2,2016-01-07 13:56,2016-01-07 14:04,2,-73.99025726,40.72891998,-73.99998474,40.73777771,N,506
id1260080,2,2016-04-30 22:22,2016-04-30 22:32,1,-74.00842285,40.72117996,-74.00100708,40.74652863,N,599
id2494661,2,2016-03-13 10:38,2016-03-13 10:48,1,-73.95230865,40.76613998,-73.97608185,40.76390839,N,610
id2447678,2,2016-05-15 14:01,2016-05-15 14:12,3,-73.95498657,40.80011749,-73.96731567,40.80374908,N,658
id0807071,2,2016-02-13 11:17,2016-02-13 11:26,1,-73.97172546,40.79484177,-73.98238373,40.77145386,N,543
id0950251,1,2016-03-25 0:35,2016-03-25 0:44,1,-73.99169159,40.72673416,-73.98287964,40.69933701,N,531
id2981559,1,2016-04-06 6:42,2016-04-06 6:54,1,-73.99033356,40.75626373,-73.97293854,40.75942993,N,696
id2444613,1,2016-05-19 2:40,2016-05-19 2:50,1,-73.98703003,40.72957611,-73.98603058,40.76130676,N,566
id3542070,2,2016-06-18 4:28,2016-06-18 4:38,1,-73.97370148,40.75189972,-73.98561859,40.71794891,N,600
id0056282,2,2016-03-19 10:21,2016-03-19 10:31,1,-73.98687744,40.76118851,-73.99595642,40.76914978,N,621
id1026496,1,2016-02-06 16:37,2016-02-06 16:46,1,-73.99172211,40.73525238,-74.00785065,40.74209213,N,541
id1240888,1,2016-02-19 12:29,2016-02-19 12:40,1,-73.9812851,40.75954819,-73.98751068,40.78030777,N,652
id2050614,2,2016-04-03 1:48,2016-04-03 1:57,2,-73.98493195,40.72899246,-73.97196198,40.74979019,N,531
id0310806,2,2016-02-04 18:39,2016-02-04 18:50,1,-73.99736023,40.73268127,-73.99749756,40.72312164,N,647
id1131006,2,2016-02-12 23:12,2016-02-12 23:24,1,-73.99375153,40.72464371,-73.95124054,40.71203613,N,714
id2870720,1,2016-01-09 9:03,2016-01-09 9:13,1,-74.00943756,40.70650101,-73.99564362,40.72011566,N,595
id3062631,1,2016-01-30 8:18,2016-01-30 8:31,1,-73.96601868,40.80537033,-73.93917084,40.80502701,N,738
id2844138,2,2016-02-22 11:34,2016-02-22 11:42,1,-73.98951721,40.77300644,-73.98652649,40.76155472,N,523
id0149099,1,2016-04-18 19:32,2016-04-18 19:44,1,-73.97142029,40.79506683,-73.9490509,40.7818985,N,742
id2303641,2,2016-03-19 21:12,2016-03-19 21:21,1,-73.98500061,40.72791672,-73.98186493,40.74052811,N,522
id3180339,2,2016-04-18 20:08,2016-04-18 20:17,2,-73.87121582,40.77392578,-73.92066193,40.77796555,N,534
id0587623,1,2016-04-22 6:54,2016-04-22 7:05,1,-73.96517181,40.7598877,-73.97937775,40.75523376,N,645
id2290218,1,2016-02-12 20:10,2016-02-12 20:23,1,-73.98155212,40.78022003,-73.95527649,40.76869583,N,728
id0127621,1,2016-02-24 19:55,2016-02-24 20:04,1,-74.00658417,40.75119781,-73.99108887,40.75773239,N,551
id0091334,1,2016-03-13 9:21,2016-03-13 9:33,1,-73.97779846,40.72938919,-73.99156952,40.74734497,N,726
id1778804,2,2016-01-22 16:33,2016-01-22 16:42,1,-73.96153259,40.77127838,-73.9733963,40.75510025,N,534
id2928716,1,2016-02-26 15:10,2016-02-26 15:19,1,-73.99681854,40.72554398,-74.0046463,40.73453522,N,522
id1371276,2,2016-01-21 12:54,2016-01-21 13:06,6,-73.97912598,40.7603302,-73.98530579,40.74158859,N,714
id3730353,1,2016-05-13 19:29,2016-05-13 19:40,1,-74.00154114,40.73065186,-73.98545074,40.73854065,N,710
id1336464,2,2016-03-17 10:53,2016-03-17 11:04,1,-73.96967316,40.76308823,-73.97357941,40.7574501,N,655
id3681208,1,2016-05-04 9:46,2016-05-04 9:55,1,-73.96289825,40.76670074,-73.97886658,40.7724762,N,562
id3925163,2,2016-03-05 14:16,2016-03-05 14:27,5,-73.98190308,40.76311111,-73.98610687,40.74559021,N,671
id0314236,2,2016-02-10 21:48,2016-02-10 21:58,1,-73.98300171,40.76112366,-73.96050262,40.76228333,N,601
id3351161,2,2016-05-02 13:40,2016-05-02 13:52,3,-73.97167206,40.78205872,-73.97889709,40.77225876,N,713
id3806611,1,2016-02-25 21:13,2016-02-25 21:23,1,-74.00020599,40.73469925,-73.98438263,40.72490692,N,623
id3259083,2,2016-01-16 22:29,2016-01-16 22:39,1,-73.98825073,40.764431,-73.99960327,40.74373627,N,593
id0453626,1,2016-06-28 18:29,2016-06-28 18:39,1,-74.00692749,40.70569611,-73.98381805,40.71488953,N,573
id3018087,1,2016-04-13 11:28,2016-04-13 11:38,1,-73.97504425,40.77671814,-73.98946381,40.77286911,N,569
id2504910,1,2016-05-21 12:12,2016-05-21 12:22,2,-73.99710846,40.76266861,-73.99504089,40.75003815,N,564
id3445457,2,2016-01-01 19:19,2016-01-01 19:30,2,-74.01635742,40.70695114,-73.97905731,40.74625015,N,674
id0428043,1,2016-02-05 10:56,2016-02-05 11:07,1,-73.97521973,40.76515579,-73.98181915,40.75079727,N,681
id1502750,1,2016-03-06 12:39,2016-03-06 12:48,2,-73.95837402,40.81548309,-73.94226837,40.83050919,N,552
id0271968,1,2016-05-01 12:32,2016-05-01 12:42,3,-73.97047424,40.76480103,-73.97880554,40.78269577,N,613
id3302186,2,2016-05-07 2:40,2016-05-07 2:52,1,-73.9956131,40.76631546,-73.97238159,40.74626541,N,679
id3185827,2,2016-06-25 1:12,2016-06-25 1:21,4,-73.90569305,40.76834869,-73.92737579,40.77043152,N,520
id0216442,1,2016-02-24 8:14,2016-02-24 8:25,1,-73.99858856,40.7350502,-73.99501038,40.75377274,N,624
id3182149,2,2016-03-07 22:19,2016-03-07 22:29,5,-73.98748016,40.77552032,-73.9556427,40.7735672,N,576
id3532177,2,2016-06-28 18:48,2016-06-28 18:57,1,-73.97882843,40.76673126,-73.96289825,40.76647186,N,504
id2614311,1,2016-02-14 20:47,2016-02-14 20:55,2,-73.98107147,40.76413345,-73.97216797,40.75128174,N,521
id3143916,2,2016-06-05 11:33,2016-06-05 11:42,1,-73.96547699,40.75769043,-73.97667694,40.75125122,N,586
id0539899,2,2016-03-08 11:48,2016-03-08 11:58,1,-73.97451019,40.75392151,-73.98638153,40.7444191,N,606
id0489203,2,2016-02-09 7:47,2016-02-09 7:55,1,-74.00505066,40.71915054,-73.98535919,40.73424911,N,503
id3794871,1,2016-04-11 6:35,2016-04-11 6:46,1,-73.98109436,40.78134918,-73.94242859,40.84163666,N,664
id0394554,1,2016-04-06 21:56,2016-04-06 22:06,1,-73.96794128,40.76232529,-73.97898102,40.77230453,N,598
id1559189,2,2016-01-19 13:14,2016-01-19 13:26,1,-73.98641205,40.73035812,-73.9955368,40.71715927,N,719
id3107950,1,2016-02-13 15:45,2016-02-13 15:57,3,-73.9875946,40.72128677,-74.0089798,40.71565247,N,722
id0397539,2,2016-02-07 3:03,2016-02-07 3:15,1,-73.98293304,40.7226181,-73.96417999,40.75917053,N,680
id3465648,1,2016-05-22 20:38,2016-05-22 20:49,1,-73.961586,40.77420807,-73.98673248,40.73971939,N,698
id1908790,1,2016-01-29 17:17,2016-01-29 17:30,1,-73.98144531,40.77996445,-73.95452881,40.78624725,N,741
id2620945,1,2016-05-22 14:45,2016-05-22 14:55,1,-73.94660187,40.80039597,-73.95059967,40.77580643,N,622
id0220353,1,2016-05-08 12:06,2016-05-08 12:18,1,-73.9913559,40.73236084,-73.96646118,40.76567078,N,748
id0314819,2,2016-01-21 19:25,2016-01-21 19:35,3,-73.97380066,40.76247025,-73.991539,40.74420929,N,647
id1730564,1,2016-01-28 0:22,2016-01-28 0:34,2,-73.98923492,40.75452423,-73.98252106,40.7346077,N,738
id2804867,2,2016-05-11 21:07,2016-05-11 21:17,2,-74.00819397,40.73712921,-73.99359894,40.72452545,N,605
id3349923,2,2016-03-18 9:35,2016-03-18 9:46,1,-73.9799118,40.74568176,-73.99427795,40.72806168,N,672
id1092951,2,2016-05-07 21:44,2016-05-07 21:54,2,-74.00217438,40.72960663,-74.00732422,40.73946762,N,607
id1879473,1,2016-05-04 7:58,2016-05-04 8:06,1,-73.98348236,40.74139786,-73.9909668,40.75168228,N,512
id0226252,1,2016-02-07 18:56,2016-02-07 19:08,1,-73.96942902,40.76845932,-73.9732666,40.79441833,N,710
id1434753,1,2016-05-20 7:33,2016-05-20 7:42,1,-74.00022888,40.73781586,-74.00688171,40.75136948,N,553
id2866799,2,2016-06-18 12:25,2016-06-18 12:36,2,-73.9781189,40.74908066,-73.98700714,40.74536133,N,671
id2909916,2,2016-01-09 22:11,2016-01-09 22:23,5,-73.9745636,40.78813553,-73.95591736,40.81874084,N,735
id3644702,1,2016-01-20 13:52,2016-01-20 14:01,1,-74.00087738,40.73178482,-73.98804474,40.73522949,N,581
id1768526,2,2016-06-28 8:37,2016-06-28 8:49,1,-73.98834229,40.77495956,-73.96141815,40.78025055,N,703
id0912204,1,2016-04-05 22:03,2016-04-05 22:13,1,-73.99301147,40.75363922,-74.00733185,40.73287964,N,553
id3132870,2,2016-04-19 22:26,2016-04-19 22:35,1,-73.96509552,40.75979233,-73.98016357,40.74815369,N,545
id1409976,1,2016-03-19 16:05,2016-03-19 16:17,4,-73.9622879,40.77920532,-73.97732544,40.76089859,N,734
id2899028,1,2016-01-12 19:01,2016-01-12 19:12,1,-73.9731369,40.7526474,-73.98471069,40.76737976,N,653
id0519497,1,2016-05-04 8:42,2016-05-04 8:53,1,-73.98667145,40.73950958,-73.97459412,40.73536682,N,637
id2099449,2,2016-05-31 22:56,2016-05-31 23:07,2,-73.98109436,40.75277328,-74.00232697,40.73871231,N,631
id0930799,2,2016-04-21 19:16,2016-04-21 19:26,1,-73.97494507,40.77756882,-73.96794128,40.76560974,N,587
id2572206,2,2016-01-02 18:53,2016-01-02 19:03,2,-73.98278046,40.76343155,-74.00202942,40.75242615,N,577
id2244303,1,2016-03-29 10:35,2016-03-29 10:44,1,-73.9605484,40.78057861,-73.96652985,40.76750946,N,528
id3297654,2,2016-04-04 17:38,2016-04-04 17:49,2,-74.00265503,40.70882416,-74.00304413,40.72510147,N,668
id1971284,1,2016-02-25 17:50,2016-02-25 17:59,1,-73.98171997,40.76791763,-73.98147583,40.78070068,N,518
id1621342,2,2016-05-26 2:29,2016-05-26 2:40,1,-73.95171356,40.71494675,-73.93288422,40.69556046,N,645
id0325965,1,2016-04-09 7:03,2016-04-09 7:12,1,-73.99410248,40.75110626,-73.97161865,40.75481033,N,568
id2588987,2,2016-05-24 6:35,2016-05-24 6:44,1,-73.97734833,40.75207901,-73.99067688,40.77035141,N,541
id2991413,1,2016-05-14 17:52,2016-05-14 18:04,1,-73.95702362,40.76234818,-73.97254944,40.74052811,N,696
id2074516,1,2016-03-03 12:50,2016-03-03 13:01,1,-73.99960327,40.7542305,-73.98300171,40.76823425,N,640
id2188405,1,2016-02-26 8:42,2016-02-26 8:54,1,-73.99100494,40.74513245,-73.97841644,40.7587738,N,734
id2535378,2,2016-02-11 9:10,2016-02-11 9:22,1,-73.97731781,40.7539978,-74.00112915,40.73994446,N,707
id3920304,2,2016-06-12 19:37,2016-06-12 19:46,2,-74.00731659,40.74285126,-73.99861908,40.7322731,N,522
id2706612,2,2016-04-01 18:57,2016-04-01 19:06,1,-73.97605133,40.74451065,-73.9908905,40.72763062,N,519
id1650637,1,2016-04-05 21:56,2016-04-05 22:06,3,-73.97802734,40.75132751,-73.95813751,40.76073837,N,602
id2449460,1,2016-02-04 23:28,2016-02-04 23:37,1,-73.98171997,40.76399994,-73.98154449,40.77876663,N,507
id2291378,2,2016-01-03 21:32,2016-01-03 21:44,1,-73.99693298,40.72024918,-74.00820923,40.73770142,N,728
id0325827,2,2016-05-19 18:51,2016-05-19 19:03,4,-73.96012878,40.76221466,-73.97483826,40.7616539,N,699
id0125547,2,2016-02-10 12:22,2016-02-10 12:34,6,-73.96366119,40.76588821,-73.98021698,40.76549149,N,690
id2422088,1,2016-03-26 17:59,2016-03-26 18:07,4,-73.95696259,40.78010941,-73.9694519,40.75834656,N,502
id0310323,1,2016-04-26 14:40,2016-04-26 14:50,1,-73.9776535,40.76403046,-73.98741913,40.78024673,N,596
id0322214,2,2016-01-22 17:42,2016-01-22 17:55,1,-73.98831177,40.73304367,-74.00850677,40.73660278,N,749
