Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Months
28,Mechanic,20399.82,1790.985,9,5,15,5,18,16,9.0,4531.3,30.432115314499500,Yes,64.30629889913270,,341.8716486692220,Good,144
42,Architect,40600.61,3420.3841666666700,4,7,6,2,10,0,2.0,1198.96,31.952795681900100,No,63.61485153131630,454.19233245998600,114.23123267536400,Standard,252
35,Writer,16770.6,1488.55,5,6,25,2,30,20,4.0,1984.5,28.35513882880280,Yes,26.8692093372618,,270.0835386169620,Poor,119
33,Entrepreneur,30411.89,2671.3241666666700,1,7,3,1,14,1,2.0,509.8,33.66181231926290,No,23.45470774775800,50.470549858282200,443.2071590606270,Good,241
51,Teacher,18128.1,1729.675,3,3,12,4,5,19,2.0,372.17,25.556828019844500,,56.64915907446990,33.29462569041470,333.02371523511500,Standard,259
44,Scientist,79205.36,6520.446666666670,1,7,4,0,2,3,9.0,1379.14,26.00022257115770,No,0.0,152.84819847143400,739.1964681952330,Standard,303
54,Writer,141219.08,11761.256666666700,5,7,11,0,9,6,2.0,1126.33,30.132938693544800,No,0.0,245.77802864538100,1170.3476380212800,Standard,231
23,Doctor,19958.32,1411.1933333333300,6,7,26,7,52,24,6.0,4753.48,30.689204958153800,Yes,94.81042935216470,148.9893603804820,187.31954360068600,Poor,56
28,Engineer,18354.805,1457.5670833333300,0,3,8,1,24,7,4.0,863.63,23.593507551293800,No,13.915906204021900,128.74312475366100,283.09767737565000,Poor,212
44,Developer,20974.05,1914.8375,7,8,27,6,38,12,12.0,1460.23,36.07557719473490,Yes,83.76324659787210,101.96427044633600,295.7562329557920,Poor,152
21,Manager,9602.285,897.1904166666670,6,6,11,7,11,19,11.0,512.05,29.82275063178590,Yes,37.40299004126520,26.36138166934250,305.954669956059,Standard,151
14,Mechanic,15419.66,1451.9716666666700,4,5,24,7,17,9,10.0,1852.93,26.399518431513400,Yes,75.57783969043250,62.10413119539460,297.51519578084000,Poor,157
19,Lawyer,61778.7,4955.2250000000000,7,4,18,4,30,13,2.0,519.01,32.872627807406800,No,131.98382504529300,497.8955837899200,155.64309116478600,Standard,188
16,Teacher,116522.68,8986.315953451430,3,4,16,6,26,8,7.0,272.6,39.81166279930360,Yes,1042.6742094601700,575.1460691924040,290.00943456266400,Standard,65
30,Media_Manager,43894.24,3690.853333333330,4,7,5590,4,11,14,3.0,1422.84,37.82291931671210,Yes,142.96344781536100,278.7337994720460,237.38808604592600,Standard,385
35,Musician,72583.32000000000,6093.61,7,3,10,2,27,14,4.0,1019.44,27.375006497587,Yes,104.01673038444800,131.95796136189100,623.3863082536610,Standard,222
33,Architect,9185.545,567.4620833333330,7,6,22,4,12,9,4.0,2018.85,26.354884946772700,Yes,29.997165176333200,35.75229944586130,260.99674371113900,Poor,112
23,Engineer,15671.96,1400.996666666670,10,5,34,2,59,20,10.0,1885.3,34.382717233970100,Yes,13.24337104800100,161.10113513288900,255.7551604857770,Poor,157
48,Musician,15649.26,1420.105,4,6,8,1,14,1,6.0,195.62,38.99236077980670,No,7.85394640965675,141.46865313970500,282.6879004506390,Good,325
55,Writer,52042.32,3780.988059572470,3,7,7,1,30,10,0.0,1160.3,27.394141672324900,No,389.1598076586160,159.12059607555200,464.6775366933640,Good,264
38,Architect,104158.68,8387.89,4,3,15,3,14,14,0.0,330.7,28.5591940139011,No,225.65380199533700,,241.03190386727000,Standard,359
44,Musician,48824.14,3357.19328039402,8,4,16,3,28,15,5.0,651.27,28.518512219477900,,496.37596295087400,362.1789969103560,245.09792641141700,Standard,227
45,Manager,34323.86,3113.3216666666700,10,8,28,2,15,20,9.0,1312.43,27.49121085570920,Yes,34.40873143261340,61.022510344460700,455.9009248895930,Poor,88
37,Journalist,120389.55,10196.4625,1,7,8,0,4,0,1.0,846.65,41.664317236717300,No,0.0,307.82301096930800,961.823239030692,Good,331
39,Scientist,66509.88,5708.490000000000,1,4,4,1,9,3,0.0,461.03,36.56688307562220,No,30.370735257293900,660.364283568176,170.1139811745300,Good,227
37,Lawyer,12338.465,738.2054166666670,5,5,2,1,14,17,4.0,352.92,34.36766699798160,No,10.218510757658300,,302.89238577524600,Standard,387
20,Musician,35361.27,3112.7725,4,6,7,0,9,4,5.0,982.38,26.41513114358890,No,0.0,69.70360096502580,481.5736490349740,Standard,206
25,Entrepreneur,17738.09,1384.9517786104800,7,810,21,5,56,17,6.0,2288.04,39.29201588127670,,207.50253229255900,116.30271410867500,264.43455832161600,Poor,107
48,Lawyer,71503.76,5672.6466666666700,3,4,9,3,24,16,3.0,1254.71,24.32897335666560,Yes,110.85058407203100,651.5130453082110,94.90103728642460,Standard,328
44,Writer,46150.65,4052.8875,9,8,21,6,19,18,1530.0,4963.52,35.05335403492580,Yes,151.3673655454070,61.38138559958490,442.5399988550090,Poor,145
27,Manager,14483.14,1290.9283333333300,9,5,22,6,61,21,16.0,2030.51,39.217610347191600,Yes,54.9270726994561,173.85777323208900,190.30798740178800,Poor,203
14,Entrepreneur,17683.37,1454.6141666666700,8,8,16,7,20,23,11.0,2600.36,34.82987211039030,,89.91662941262160,155.06612762280200,190.4786596312430,Poor,85
43,Lawyer,12931.56,1348.63,4,4,9,3,19,20,3.0,752.86,23.216472500466700,Yes,20.579154708485900,83.06879119553510,321.215054095979,Poor,254
39,Scientist,53225.37,4526.4475,6,7,30,2,25,15,4.0,2090.45,22.527816787095500,Yes,45.165717587920400,591.9554557825580,105.52357662952200,Poor,117
22,Media_Manager,34498.62,3168.885,5,6,1,0,18,4,5.0,1238.7,38.04908748171700,No,0.0,252.21540969753300,354.67309030246700,Standard,327
24,Manager,72412.74,6294.395,5,6,6,1,11,15,4.0,794.93,40.2586037559382,,59820.0,430.9479593021150,447.4382145512490,Standard,319
28,Lawyer,15648.785,1230.0654166666700,1,6,2,4,1,7,2.0,133.99,25.8297944829736,No,40.5825819465912,75.41339275493910,287.0105669651360,Poor,228
37,Lawyer,17678.47,1194.2058333333300,6,6,29,4,29,17,7.0,2440.65,35.39870689436530,,31.32115353522990,75.19318755989230,292.90624223821100,Standard,122
39,Mechanic,37421.88,3060.49,2,4,9,3,6,14,2.0,1083.06,40.118624930563100,No,59.18879734752480,147.36318720647200,389.49701544600300,Good,361
34,Developer,68690.08,5588.173333333330,7,8,19,9,48,24,7.0,2042.65,39.89809198513090,Yes,380.78807446221800,116.62947164599000,311.3997872251250,Poor,234
35,Manager,36130.89,3192.9075,5,7,20,2,11,10,3.0,1395.65,30.224361895913100,No,32.589794901731200,113.60013266212200,423.100822436147,Standard,341
30,Journalist,19916.14,1840.678333333330,6,5,22,7,37,23,7.0,4358.08,25.884145200093700,,76.85648947688160,28.084152908387200,329.1271909480650,Poor,165
15,Musician,35733.63,2883.8025,5,3,11,6,15,19,4.0,781.34,33.121434986329500,Yes,96.60188430573580,192.4948617416710,279.28350395259400,Standard,102
31,,141025.92,12004.160000000000,5,5,10,1,10,15,4.0,843.59,33.903957165545000,No,117.5147098890880,261.97004741367900,1060.9312426972300,Standard,367
33,Writer,98874.63,8196.5525,6,5,12,4,25,15,6.0,750.39,36.654623613502700,No,325.2833888273370,149.25812619106500,585.1137349815990,Good,372
18,Teacher,59304.2,4972.016666666670,10,10,24,3,60,28,16.0,1945.03,34.39642781192140,Yes,76.87528185369230,68.82558634419470,591.5007984687800,Poor,152
27,Accountant,116114.76,9541.23,5,3,18,0,8,8,4.0,37.71,22.994992196734100,Yes,0.0,1048.537710015500,195.58528998450500,Standard,190
26,Journalist,14799.91,1469.325833333330,1,5,8,0,8,6,5.0,427.59,22.285286998114600,No,0.0,90.33583087812560,346.59675245520800,Standard,254
35,Doctor,9548.815,535.7345833333330,4,3,5546,2,25,13,5.0,1651.16,25.36091093136400,Yes,8.693717318052270,37.02574223707350,277.85399877820800,Standard,206
37,Musician,18180.43,1725.0358333333300,9,9,17,9,61,20,14.0,2329.29,27.97646119693310,Yes,116.08159431872200,55.16173579235690,271.2602532222550,Poor,172
53,Manager,76476.66,6536.055,1,2,10,,0,4,3.0,1020.69,36.34605180147660,No,108.96136829216400,,507.49213677451,Good,252
19,Writer,38714.36,3222.1966666666700,6,8,25,6,25,15,8.0,3370.74,30.96057964987320,Yes,105.58040997001400,46.1331203028622,420.5061363937910,Standard,74
31,Manager,16923.73,1437.3108333333300,10,7,19,9,29,19,8.0,2882.5,23.66122356026420,,93.94932531554690,43.056635882918000,256.72512213486800,Standard,37
44,Accountant,33797.0,2909.416666666670,2,3,4,2,5,12,0.0,469.99,34.82151830852890,No,39.77565865623980,130.3646057317480,410.8014022786790,Good,290
42,Teacher,117878.55,9836.2125,3,3,6,3,6,8,0.0,84.22,33.911601375147200,No,259.23699825623800,858.0362948157970,156.34795692796500,Standard,310
22,Doctor,16520.79,1110.7325,3,5,11,1,14,0,2.0,489.96,24.383414198252100,No,13.63552717062580,83.67089625905410,303.76682657032000,Good,184
35,Architect,33857.41,2683.4508333333300,3,3,20,4,25,19,5.0,899.22,27.68618342632010,,89.43153713789720,68.12073934975350,380.79280684568300,Standard,218
32,Mechanic,29349.0,2442.75,7,6,17,2,28,17,2.0,1419.52,29.629861508214900,No,45.31352648250950,212.7472718813660,256.2142016361250,Standard,239
20,Doctor,9748.985,610.4154166666670,10,9,25,2,51,12,11.0,2283.16,36.43822234216550,Yes,16.096925335740100,0.0,278.9236319090100,Poor,220
32,Teacher,93352.86,7629.405,5,3,9,1,1,4,5.0,483.78,26.95706411145760,No,51.769752585450300,475.0911685339330,496.0795788806160,Standard,210
37,Architect,8242.335,652.8612500000000,7,9,29,6,40,20,13.0,2604.83,35.58825939713660,Yes,24.963103584266900,63.149651023210100,267.1733703925230,Poor,229
35,Teacher,33089.51,3019.459166666670,4,3,10,1,20,10,4.0,557.02,33.24263886614220,Yes,15.654128837035100,176.9638838669270,369.32790396270500,Standard,330
29,,21551.57,1774.9641666666700,4,7,6,3,28,17,0.0,991.04,27.750506229742600,No,49.27280925323560,65.39390487121660,312.82970254221500,Poor,186
19,Developer,42846.39,3670.5325,8,6,22,7,11,19,10.0,1745.53,32.845227499734300,Yes,146.5273031373100,75.54641175976890,384.979535102921,Standard,153
41,Accountant,31236.52,2622.043333333330,8,9,30,7,21,17,12.0,3596.37,30.36072244201870,Yes,160.3929254873630,129.49907313582400,262.31233471014600,Standard,123
26,,39343.02,3049.585,4,4,5,2,4,20,6.0,347.48,27.534068681058500,No,64.28243642994710,,393.6361216890830,Standard,340
33,Writer,60243.46,5070.288333333330,6,5,16,3,5,12,8.0,854.02,29.872827935473400,No,76.8203135363397,168.5705087122250,541.6380110847690,Standard,265
48,Journalist,15641.73,1205.4775,1,4,8,4,5,4,3.0,1429.18,30.90106142474520,No,30.88270741777380,30.437789890513800,319.2272526917130,Good,257
36,Lawyer,8892.36,833.0300000000000,8,6,34,8,37,19,13.0,2838.2,29.26451377329290,Yes,35.67802095147090,43.203691668971800,264.42128737955700,Standard,128
47,Lawyer,45034.34,4021.861666666670,4,7,8,2,7,13,0.0,36.56,34.972751744213300,No,48.72639377777590,163.05047919577400,470.4092936931170,Good,280
26,Scientist,83206.72,7003.8933333333300,9,10,25,7,29,22,6.0,1394.25,35.15955688135470,Yes,472.48502129086900,386.7539786980750,121.1503333443890,Poor,84
24,,57136.44,4954.37,9,6,27,6,16,21,11.0,3811.31,24.95969129491350,Yes,234.159487156454,200.96991661751200,310.3075962260340,Standard,28
46,Accountant,16197.91,1319.825833333330,7,4,10,7,18,19,6.0,119.94,25.73848102597510,Yes,64.32450334133750,72.25937176631030,285.3987082256860,Standard,119
24,Entrepreneur,130402.88,10187.66736378550,4,5,7,1,4,8,1.0,943.72,38.49348895232920,,686.9800417964930,452.35355747043400,852.6963702808810,Good,361
47,Musician,121486.92,10314.91,3,5,12,3,25,6,4.0,605.65,39.34406610022880,No,217.1600114270700,195.50855136525900,858.8224372076710,Poor,197
44,Media_Manager,21642.845,1712.570416666670,4,4,8,3,9,5,3.0,1145.77,27.774284068687000,,39.0152550937121,169.28513439602200,252.95665217693300,Standard,216
39,,35586.4,2796.5333333333300,5,5,6,6,9,13,10.0,1355.24,24.34820847101810,,137.65589403875800,215.83255936208700,216.16487993248900,Standard,213
37,Journalist,31230.98,2809.5816666666700,6,4,13,3,9,10,8.0,696.43,24.720047829222500,Yes,67.11533197678740,125.51601352898300,368.3268211608970,Poor,96
21,Manager,8967.46,984.2883333333330,8,7,17,5,62,19,10.0,4303.0,29.028331508556700,Yes,34.45915837767420,89.44957151962720,254.52010343603200,Standard,125
42,Accountant,73394.12,5968.176666666670,9,9,23,5,23,17,10.0,2704.68,28.043677649407300,Yes,168.17678112425600,253.55657473966,425.084310802751,Standard,99
31,Accountant,33643.54,3048.6283333333300,4,6,20,5,7,15,8.0,1300.7,39.62231328939330,Yes,70.53606363104980,65.86203728520790,408.46473241707600,Standard,186
32,Architect,17044.23,1671.3525,6,9,34,3,18,25,11.0,2396.18,31.40502292160640,Yes,31.74690149352810,70.71832935016220,314.67001915631000,Poor,170
43,Entrepreneur,30547.98,2353.665,7,3,5,3,7,18,4.0,687.69,30.61611531120710,Yes,55.52452793259680,34.76589795829390,395.07607410910900,Standard,287
42,Journalist,8609.79,511.4825000000000,8,8,28,6,16,23,7.0,3688.7,38.056955067589900,,34.83110684041460,33.39379590330120,262.92334725628400,Standard,82
34,Architect,14353.89,1285.1575,9,9,24,6,51,16,11.0,3259.17,25.965267394829900,Yes,71.05797218969100,52.3593461297437,265.0984316805650,Poor,31
40,Media_Manager,35865.45,2726.7875,6,5,7,0,8,11,7.0,1270.06,36.037358689947800,No,0.0,269.3941431514220,293.28460684857800,Standard,219
47,Engineer,19339.08,1729.59,0,3,11,2,10,8,0.0,150.14,29.82239926310480,,28.49894890332990,54.946574157909300,359.51347693876100,Standard,290
49,Engineer,21596.24,1962.686666666670,4,6,6,2,5,6,4.0,128.19,25.329618223935300,No,34.93664091216420,96.94756103974970,334.3844647147530,Good,196
56,,123375.18,10275.265,2,5,7,4,7,3,0.0,36.21,37.554161320031400,No,260.184019233995,379.2084044859950,648.13407628001,Good,275
19,Engineer,17347.04,1285.5866666666700,6,8,15,5,23,7,8.0,2674.44,22.004129958779200,Yes,38.516203106722600,63.494619123718600,316.5478444362260,Standard,160
35,Manager,102343.68,8736.64,6,5,10,4,27,17,3.0,450.66,28.253411800020900,Yes,240.35148110451800,556.781552348696,356.53096654678600,Standard,191
31,Manager,15828.15,1480.0125,8,5,18,5,6,15,8.0,1333.84,32.33825907583760,Yes,35.23571968511520,126.5589133843730,266.20661693051200,Standard,218
21,,60983.72,5162.9766666666700,1,7,6,1,23,6,3.0,491.77,36.09691291511060,No,34.22826739889330,85.79392722307790,636.2754720446960,Poor,323
21,Scientist,17816.75,1657.729166666670,10,7,29,9,23,25,1535.0,2422.84,28.733040944827400,Yes,68.75110037840650,21.73768481814290,325.28413147011700,Standard,193
44,Doctor,30231.09,2610.2575,3,6,3,3,5,1,2.0,1263.11,39.92633106937960,No,55.94390700008430,116.07220338382300,349.0096396160930,Standard,402
31,,154352.0,12748.666666666700,1,7,8,2,7,5,3.0,601.76,43.27847363080150,No,238.0375399599360,145.57827367497700,1131.2508530317500,Standard,221
31,Developer,139582.6,11353.883333333300,4,7,4,3,4,8,7.0,1102.14,36.45484066439400,No,300.07610999568300,342.2615034522290,743.0507198854220,Good,214
43,Developer,18293.52,1634.46,1337,5,16,6,23,17,14.0,2945.92,33.24950942332440,Yes,46.50896766089730,28.4201438637403,338.5168884753630,Standard,114
30,Journalist,51371.13,4427.9275,9,5,25,8,58,22,10.0,2402.1,39.0775827013042,Yes,225.571075532928,95.31459850879640,371.9070759582760,Standard,67
41,Accountant,14542.23,1070.8525,7,5,16,3,57,15,10.0,1482.46,36.37569190628970,Yes,18.265781525518500,87.44873573652600,291.3707327379560,Poor,196
19,Lawyer,34094.94,2671.245000000000,8,5,15,7,59,16,8.0,2704.98,23.051376234321200,Yes,169.8552985851420,118.89649044469800,238.3727109701600,Standard,139
25,Manager,30470.59,2518.215833333330,3,5,12,4,5,5,2.0,554.31,23.539670151862500,No,82.25597157030110,151.10363596343900,278.461975799593,Good,308
41,Journalist,67942.9,5857.908333333330,5,3,19,6,12,17,5.0,1012.18,33.944114776618200,Yes,236.51618176535600,182.39508749702500,446.87956407095200,Standard,173
33,Mechanic,71508.27,5994.0225,7,6,13,4,17,18,2.0,1266.04,36.93741439082440,Yes,132.09684694356900,503.0773910133690,254.22801204306200,Standard,311
36,Manager,32364.58,2572.0483333333300,9,10,18,5,62,15,11.0,2527.33,28.64211571263790,Yes,113.12869858956600,80.38789114973480,313.68824359403200,Standard,115
37,Mechanic,70709.04,5592.420000000000,7,6,20,6,9,15,10.0,805.64,33.00210206157130,Yes,260.88351244918800,174.9954888615690,373.3629986892420,Standard,203
20,Architect,40341.16,3529.763333333330,5,7,15,7,21,14,8.0,2385.46,34.82486828458290,Yes,164.44725929600900,142.3424682035570,296.18660583376700,Standard,218
41,Developer,158483.48,12927.956666666700,2,1,6,3,6,3,4.0,471.82,27.101006106549700,No,33909.0,668.3832628939740,546.8769441972610,Good,333
47,Writer,95858.31,8019.1925,3,6,6,2,25,11,3.0,345.07,35.20531112320330,No,149.80092011180000,441.61252135932000,470.5058085288800,Good,294
28,Accountant,108462.87,9313.5725,0,5,11,4,6,5,2.0,34.26,38.17584649555460,,13035.0,111.11490782830500,720.3225943267310,Standard,215
34,Architect,81969.24,6707.77,8,8,15,4,37,23,15.0,2015.16,29.68942172810430,Yes,188.5425068150910,340.1290094410610,412.10548374384800,Good,245
25,,87095.61,7063.9675,0,7,7,3,13,3,0.0,1005.15,38.73336857897010,No,158.70988572841100,125.18686052434500,662.5000037472440,Good,394
32,Accountant,35149.91,2703.159166666670,4,6,15,0,15,9,1.0,476.09,38.82680537111000,Yes,0.0,97.39083287916190,462.92508378750500,Standard,264
45,Musician,41647.6,3411.633333333330,9,8,33,5,49,24,12.0,1303.11,29.27071165589590,Yes,170.43292371577100,30.231877567885900,380.4985320496770,Poor,182
47,Teacher,34343.83,3144.9858333333300,3,5,16,0,13,19,1.0,319.99,26.20562587289240,Yes,0.0,128.6029568031310,435.8956265302030,Standard,280
20,Media_Manager,71522.2,6107.1833333333300,7,8,28,6,54,19,12.0,3683.98,30.45329122424370,,244.42007380310500,148.9589010407050,467.3393584895240,Standard,162
33,Engineer,14093.08,1246.4233333333300,4,3,22,4,25,17,9.0,1321.92,34.649157919109500,Yes,42.11098304737310,114.7194508471650,257.8118994387950,Poor,174
35,Media_Manager,174826.76,14584.896666666700,5,7,11,2,6,8,0.0,819.92,43.145282080506300,No,279.6048939854540,373.6555065167280,1045.2292661644900,Poor,341
36,Manager,15509.88,1157.49,9,6,23,6,54,20,10.0,2664.21,36.7494890938231,Yes,74.0411329309988,137.4790008213200,194.22886624768200,Poor,127
20,Doctor,53627.01,4644.9175,10,8,30,7,18,18,12.0,3796.42,31.973943574644900,Yes,186.10619620888100,74.16597811007140,454.2195756810470,Poor,63
25,Accountant,117499.47,9780.6225,4,5,8,0,11,5,4.0,337.9,35.49969208607430,No,0.0,371.23926721280600,856.8229827871940,Standard,363
31,Mechanic,36210.3,3029.525,9,8,30,4,53,18,8.0,1744.57,36.18688389451630,Yes,106.03947722125100,,267.3203447190850,Poor,230
38,,100831.95,8599.6625,0,1,3,3,5,4,6.0,220.4,24.31375989427600,No,250.5993115471890,135.16594781883900,714.2009906339720,Standard,230
36,Writer,14787.01,1524.250833333330,7,7,33,5,40,16,11.0,2975.16,23.90741372399260,Yes,48.33910161048430,62.959706583583400,291.12627513926600,Good,63
30,Accountant,82332.68,6814.056666666670,6,9,20,,48,11,10.0,1566.54,25.77573385913060,Yes,289.35555385862000,100.81650573363000,531.2336070744170,Poor,80
37,Architect,28496.3,2357.6916666666700,7,10,21,2,15,20,12.0,1513.71,25.38954154245630,Yes,45.5651069881152,214.1543096785470,256.04975000000400,Standard,244
30,Doctor,24813.21,2168.7675,6,4,18,3,22,23,8.0,573.77,26.49829296239270,Yes,31.605565762444900,61.86489477537910,373.40628946217600,Standard,349
31,,119113.71,9694.1425,4,7,4,2,8,3,0.0,645.24,28.818822794404800,No,139.79919680961200,347.5723671505140,732.0426860398750,Good,307
33,Mechanic,19487.77,1338.9808333333300,6,8,16,6,46,23,9.0,2050.42,28.125007196439100,Yes,97.37555546030650,138.43906385705100,188.08346401597600,Poor,124
23,Manager,82339.36,6944.613333333330,7,3,19,4,9,19,7.0,1136.96,39.1412272006821,Yes,180.8383381571660,288.30910238572900,485.313892790438,Standard,339
41,Engineer,71766.06,5968.505,8,4,15,4,8,8,4.0,940.66,26.352138760972800,No,198.30905387568500,534.7196871951690,133.82175892914600,Good,269
29,Engineer,29020.31,2176.3591666666700,0,4,6,2,2,6,4.0,940.83,34.07001938005250,No,31.81302218592130,154.31999040072500,301.50290408002000,Good,272
21,Doctor,7201.155,650.0962500000000,8,10,32,,40,18,11.0,1926.88,25.063803225555000,Yes,35.864701904284000,72.78202910004950,246.36289399566600,Poor,166
